ticker# bat# cmp# low_52w# high_52w#  mos
CONCOR# 642# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A22), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A22), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A22), "high52"))# =ROUND((E22-D22)*100/D22)
CUMMINSIND# 775# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A23), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A23), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A23), "high52"))# =ROUND((E23-D23)*100/D23)
CYIENT# 554# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A24), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A24), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A24), "high52"))# =ROUND((E24-D24)*100/D24)
DABUR# 483# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A25), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A25), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A25), "high52"))# =ROUND((E25-D25)*100/D25)
DELTACORP# 317# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A26), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A26), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A26), "high52"))# =ROUND((E26-D26)*100/D26)
DIVISLAB# 1699# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A27), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A27), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A27), "high52"))# =ROUND((E27-D27)*100/D27)
EICHERMOT# 21988# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A28), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A28), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A28), "high52"))# =ROUND((E28-D28)*100/D28)
ENDURANCE# 1060# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A29), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A29), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A29), "high52"))# =ROUND((E29-D29)*100/D29)
ENGINERSIN# 130# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A30), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A30), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A30), "high52"))# =ROUND((E30-D30)*100/D30)
EXIDEIND# 247# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A31), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A31), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A31), "high52"))# =ROUND((E31-D31)*100/D31)
FINCABLES# 400# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A32), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A32), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A32), "high52"))# =ROUND((E32-D32)*100/D32)
FINPIPE# 605# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A33), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A33), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A33), "high52"))# =ROUND((E33-D33)*100/D33)
GAIL# 157# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A34), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A34), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A34), "high52"))# =ROUND((E34-D34)*100/D34)
GILLETTE# 7750# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A35), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A35), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A35), "high52"))# =ROUND((E35-D35)*100/D35)
GLAXO# 1590# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A36), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A36), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A36), "high52"))# =ROUND((E36-D36)*100/D36)
GODREJAGRO# 570# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A37), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A37), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A37), "high52"))# =ROUND((E37-D37)*100/D37)
GODREJCP# 741# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A38), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A38), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A38), "high52"))# =ROUND((E38-D38)*100/D38)
GRAPHITE# 519# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A39), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A39), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A39), "high52"))# =ROUND((E39-D39)*100/D39)
GRINDWELL# 635# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A40), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A40), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A40), "high52"))# =ROUND((E40-D40)*100/D40)
HAVELLS# 700# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A41), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A41), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A41), "high52"))# =ROUND((E41-D41)*100/D41)
HCLTECH# 1202# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A42), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A42), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A42), "high52"))# =ROUND((E42-D42)*100/D42)
HDFCAMC# 2655# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A43), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A43), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A43), "high52"))# =ROUND((E43-D43)*100/D43)
HEG# 900# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A44), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A44), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A44), "high52"))# =ROUND((E44-D44)*100/D44)
HEROMOTOCO# 2906# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A45), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A45), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A45), "high52"))# =ROUND((E45-D45)*100/D45)
HEXAWARE# 396# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A46), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A46), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A46), "high52"))# =ROUND((E46-D46)*100/D46)
HINDUNILVR# 2041# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A47), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A47), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A47), "high52"))# =ROUND((E47-D47)*100/D47)
HINDZINC# 240# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A48), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A48), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A48), "high52"))# =ROUND((E48-D48)*100/D48)
ICICIGI# 1145# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A49), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A49), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A49), "high52"))# =ROUND((E49-D49)*100/D49)
IGL# 401# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A50), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A50), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A50), "high52"))# =ROUND((E50-D50)*100/D50)
INFRATEL# 274# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A51), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A51), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A51), "high52"))# =ROUND((E51-D51)*100/D51)
INFY# 782# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A52), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A52), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A52), "high52"))# =ROUND((E52-D52)*100/D52)
ITC# 318# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A53), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A53), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A53), "high52"))# =ROUND((E53-D53)*100/D53)
JUBLFOOD# 1590# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A54), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A54), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A54), "high52"))# =ROUND((E54-D54)*100/D54)
KAJARIACER# 613# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A55), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A55), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A55), "high52"))# =ROUND((E55-D55)*100/D55)
KANSAINER# 520# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A56), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A56), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A56), "high52"))# =ROUND((E56-D56)*100/D56)
LALPATHLAB# 1120# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A57), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A57), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A57), "high52"))# =ROUND((E57-D57)*100/D57)
LTI# 1867# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A58), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A58), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A58), "high52"))# =ROUND((E58-D58)*100/D58)
LTTS# 1801# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A59), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A59), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A59), "high52"))# =ROUND((E59-D59)*100/D59)
M&M# 658# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A60), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A60), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A60), "high52"))# =ROUND((E60-D60)*100/D60)
MARICO# 401# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A61), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A61), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A61), "high52"))# =ROUND((E61-D61)*100/D61)
MARUTI# 7025# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A62), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A62), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A62), "high52"))# =ROUND((E62-D62)*100/D62)
MGL# 1039# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A63), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A63), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A63), "high52"))# =ROUND((E63-D63)*100/D63)
MINDTREE# 799# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A64), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A64), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A64), "high52"))# =ROUND((E64-D64)*100/D64)
MPHASIS# 1096# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A65), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A65), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A65), "high52"))# =ROUND((E65-D65)*100/D65)
NATCOPHARM# 644# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A66), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A66), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A66), "high52"))# =ROUND((E66-D66)*100/D66)
NATIONALUM# 44# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A67), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A67), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A67), "high52"))# =ROUND((E67-D67)*100/D67)
NBCC# 46# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A68), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A68), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A68), "high52"))# =ROUND((E68-D68)*100/D68)
NIITTECH# 1448# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A69), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A69), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A69), "high52"))# =ROUND((E69-D69)*100/D69)
NMDC# 110# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A70), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A70), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A70), "high52"))# =ROUND((E70-D70)*100/D70)
OFSS# 4220# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A71), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A71), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A71), "high52"))# =ROUND((E71-D71)*100/D71)
ONGC# 191# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A72), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A72), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A72), "high52"))# =ROUND((E72-D72)*100/D72)
PAGEIND# 20947# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A73), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A73), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A73), "high52"))# =ROUND((E73-D73)*100/D73)
PETRONET# 328# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A74), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A74), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A74), "high52"))# =ROUND((E74-D74)*100/D74)
PFIZER# 3978# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A75), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A75), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A75), "high52"))# =ROUND((E75-D75)*100/D75)
PGHH# 11441# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A76), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A76), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A76), "high52"))# =ROUND((E76-D76)*100/D76)
PIDILITIND# 1319# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A77), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A77), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A77), "high52"))# =ROUND((E77-D77)*100/D77)
PIIND# 1400# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A78), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A78), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A78), "high52"))# =ROUND((E78-D78)*100/D78)
RAMCOCEM# 828# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A79), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A79), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A79), "high52"))# =ROUND((E79-D79)*100/D79)
RELAXO# 642# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A80), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A80), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A80), "high52"))# =ROUND((E80-D80)*100/D80)
RNAM# 334# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A81), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A81), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A81), "high52"))# =ROUND((E81-D81)*100/D81)
SANOFI# 6929# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A82), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A82), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A82), "high52"))# =ROUND((E82-D82)*100/D82)
SHREECEM# 19960# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A83), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A83), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A83), "high52"))# =ROUND((E83-D83)*100/D83)
SIEMENS# 1568# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A84), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A84), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A84), "high52"))# =ROUND((E84-D84)*100/D84)
SKFINDIA# 1840# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A85), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A85), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A85), "high52"))# =ROUND((E85-D85)*100/D85)
SOLARINDS# 1220# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A86), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A86), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A86), "high52"))# =ROUND((E86-D86)*100/D86)
SUNTV# 603# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A87), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A87), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A87), "high52"))# =ROUND((E87-D87)*100/D87)
SUPREMEIND# 1173# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A88), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A88), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A88), "high52"))# =ROUND((E88-D88)*100/D88)
SYMPHONY# 1452# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A89), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A89), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A89), "high52"))# =ROUND((E89-D89)*100/D89)
TCS# 2029# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A90), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A90), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A90), "high52"))# =ROUND((E90-D90)*100/D90)
TECHM# 756# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A91), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A91), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A91), "high52"))# =ROUND((E91-D91)*100/D91)
THERMAX# 1156# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A92), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A92), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A92), "high52"))# =ROUND((E92-D92)*100/D92)
TITAN# 1238# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A93), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A93), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A93), "high52"))# =ROUND((E93-D93)*100/D93)
TTKPRESTIG# 6670# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A94), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A94), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A94), "high52"))# =ROUND((E94-D94)*100/D94)
TVSMOTOR# 422# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A95), "price"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A95), "low52"))# =ROUND(GOOGLEFINANCE(CONCATENATE("NSE:",A95), "high52"))# =ROUND((E95-D95)*100/D95)
